filename	md5	size_bytes	status	target_path	source_shard	conversation	created_at	versions	note
DEFERRED.md	f3c9d2b09413a7e0e7f4695f922b64dd	3596	RECOVERED-BY-HEADING	recovered/DEFERRED__f3c9d2b0.md	2026-08/03358ff8-a853-49c0-b5d1-4aa02c7f9bd2.json	75	2026-08-30T16:14:53.385254Z	6	
DEFERRED.md	742913c4c1276e9e61a8a94232f2f2bc	16242	RECOVERED-TRUNCATED	recovered/DEFERRED__742913c4.md	2026-08/37aaed26-2634-4eba-8490-9cac72ddc78a.json	82	2026-08-30T22:10:46.463722Z	6	INCOMPLETE: 42 line(s) elided by the chat's own display across 1 marker(s)
DEFERRED.md	b1b1c835eb425308aaea8fd4934a2949	15956	RECOVERED-TRUNCATED	recovered/DEFERRED__b1b1c835.md	2026-08/8eea2e7b-041a-4b21-83cb-d68a798e80f7.json	81	2026-08-30T21:15:14.455322Z	6	INCOMPLETE: 29 line(s) elided by the chat's own display across 1 marker(s)
DEFERRED.md	7671c22033582964304ba088b22d9179	16228	RECOVERED-TRUNCATED	recovered/DEFERRED__7671c220.md	2026-08/a9c8af26-522f-4685-a146-6a2d82d6e4cb.json	80	2026-08-30T20:34:52.959899Z	6	INCOMPLETE: 10 line(s) elided by the chat's own display across 1 marker(s)
DELIVERABLE-1-REV-s55.md	8a517dce0238197f384b6404758fd912	4068	RECOVERED	recovered/DELIVERABLE-1-REV-s55.md	2026-08/cf8c39df-4f7b-4de1-874b-64192827230b.json	LCP53	2026-08-20T14:27:15.552509Z	1	
DELIVERABLE-1-THE-ORDERING-CLAUSE.md	ed081d98fb7b47f5d76d0df5f1618e82	11349	RECOVERED	recovered/DELIVERABLE-1-THE-ORDERING-CLAUSE.md	2026-08/be1d4a5f-a873-4c8a-9ecc-679b2e070be8.json	LCP50	2026-08-19T23:15:48.399915Z	1	
DELIVERABLE-2-PERIOD-LENGTHS.md	f2fdbe891edac91272d3a207370ffccc	2345	RECOVERED-BY-WRITE	recovered/DELIVERABLE-2-PERIOD-LENGTHS.md	2026-08/b3af8394-4899-4224-ba8c-f62d03807f87.json	LCP48	2026-08-19T21:22:00.362811Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DELIVERABLE-3-COLLAPSE-CONDITION.md	8eed3f8df7827f7734055c348cdd4fec	6639	RECOVERED-BY-WRITE	recovered/DELIVERABLE-3-COLLAPSE-CONDITION.md	2026-08/0cfa1eff-8fc9-4949-9195-78c587c2cca4.json	LCP49	2026-08-19T22:06:01.206315Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DELIVERABLE-4-THE-TRANSIT-WIDTH.md	5aaddf39db6c7c93b64c1726436f7664	5466	RECOVERED	recovered/DELIVERABLE-4-THE-TRANSIT-WIDTH.md	2026-08/19e7c209-d038-46cd-942c-c9a14c678bea.json	LCP54	2026-08-20T15:07:20.952045Z	1	
DELIVERABLE-5-CLAUSE-3-COVERAGE.md	42881bb14d7c6609a8c0d4761511e2f7	6532	RECOVERED-BY-WRITE	recovered/DELIVERABLE-5-CLAUSE-3-COVERAGE.md	2026-08/206877bf-05b7-4ab7-b0b4-5d1493431343.json	LCP55	2026-08-20T15:31:26.574817Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DELTA-R1701-1745.md	13996b5acfb8346b3e2bc1a688c36aee	4451	RECOVERED-BY-WRITE	recovered/DELTA-R1701-1745.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DERIVATION-CI6-SECTOR.md	de28bc1010df82566fecd23a379566c7	3272	RECOVERED	recovered/DERIVATION-CI6-SECTOR.md	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	1	
DERIVE-4AB-SESSION-22.md	17867f9d789815ca70c41c8bf35336d3	3286	RECOVERED	recovered/DERIVE-4AB-SESSION-22.md	2026-08/0324abd9-d12a-48c1-8369-e2e5bcb09887.json	LCP20	2026-08-17T00:29:31.946664Z	1	
DERIVE-P-SESSION-7.md	af4c2248af1cee07c2fb04beaf58eee6	5301	RECOVERED-BY-WRITE	recovered/DERIVE-P-SESSION-7.md	2026-08/02a83a72-3950-4512-9082-03527906e500.json	LCP5	2026-08-16T05:44:49.399789Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DESIGN-S76-CRITICAL-POINT-INSTRUMENT.md	772f4170ce16d2f8168ccef770227377	3777	RECOVERED	recovered/DESIGN-S76-CRITICAL-POINT-INSTRUMENT.md	2026-08/cfdc9eb0-8e59-42d3-96fe-5fb14ffd47b5.json	LCP73	2026-08-21T06:07:22.619220Z	1	
DIGEST.md	3d7a0edd788205ca00da283a0409c75f	5173	RECOVERED	recovered/DIGEST.md	2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	The Method 1.7.1	2026-08-14T20:27:20.422936Z	1	
DISPOSITIONS-S104-RESIDUE.md	6060f07c9164c9fb1b689089318ea2e9	4424	RECOVERED-BY-WRITE	recovered/DISPOSITIONS-S104-RESIDUE.md	2026-08/6d05ce28-ae11-4652-8190-fbb82b2bb598.json	LCP101	2026-08-23T17:56:22.401182Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DOCKET-140.md	6aeda2e11f56cd9f76f9c3ef7a53bd7c	2218	RECOVERED-BY-WRITE	recovered/DOCKET-140.md	2026-09/80b69cee-fe13-4553-99bd-5fcd4233858e.json	140	2026-09-02T02:19:58.513935Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DOCKET-delta-130.md	0340ab6061f19e4c54a54379349450d8	1906	RECOVERED-BY-WRITE	recovered/DOCKET-delta-130.md	2026-09/284f1a46-01f0-411d-b832-478876eaf96e.json	130	2026-09-01T21:50:08.857163Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DOCKET.md	e23086e1b2582b27505fbd0ceb6dfb3a	12247	RECOVERED-BY-HEADING	recovered/DOCKET.md	2026-09/30e87b6f-5001-4643-86c5-e3b5fce8373a.json	128	2026-09-01T19:08:46.366663Z	1	
DRAFT-1-THE-LOWDIN-SOLUTION.md	698ca5a75ad143f299db3e46ca42935a	29135	RECOVERED-BY-WRITE	recovered/DRAFT-1-THE-LOWDIN-SOLUTION.md	2026-08/6d05ce28-ae11-4652-8190-fbb82b2bb598.json	LCP101	2026-08-23T17:56:22.401182Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DRAFT-2-THE-LOWDIN-SOLUTION.md	0a8b4bea2b2f5de2fa8a5883feeb4f4c	36185	RECOVERED-BY-WRITE	recovered/DRAFT-2-THE-LOWDIN-SOLUTION.md	2026-08/6d05ce28-ae11-4652-8190-fbb82b2bb598.json	LCP101	2026-08-23T17:56:22.401182Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DRAFT1_Three_Body_Solution_Essay.md	1ecacac4ec1c25cae92e614003643e87	21760	RECOVERED-BY-WRITE	recovered/DRAFT1_Three_Body_Solution_Essay.md	2026-08/b778e075-7807-4392-8a24-2dfc864468bc.json	Project scope review	2026-08-23T21:15:00.709524Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DRAFT2_Chapter35_Three_Bodies.md	7433ee0b725711189474964665322efd	6949	RECOVERED-BY-WRITE	recovered/DRAFT2_Chapter35_Three_Bodies.md	2026-08/b778e075-7807-4392-8a24-2dfc864468bc.json	Project scope review	2026-08-23T21:15:00.709524Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
DRAFT3_Compendium_Additions.md	e5ab1beff587abe05774c96d87e5ee98	11890	RECOVERED-BY-WRITE	recovered/DRAFT3_Compendium_Additions.md	2026-08/b778e075-7807-4392-8a24-2dfc864468bc.json	Project scope review	2026-08-23T21:15:00.709524Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
EXPANSION-MC54.md	cbd6f0a728a02ec2ed8c0a7ed03155c4	7918	RECOVERED	recovered/EXPANSION-MC54.md	2026-08/dd6f1a2a-6406-4938-a9c8-559d5e0036a0.json	Book-layer work and memory systems	2026-08-28T19:12:49.293382Z	1	
F49.1-CONTINUITY-FAULT.md	8cb7080df7c982051c260bbaac6c6d9d	2667	RECOVERED	recovered/F49.1-CONTINUITY-FAULT.md	2026-08/660925ab-b233-4f8b-b357-6fec74f7608f.json	LCP47	2026-08-19T18:27:38.168977Z	1	
FACET5-FINDING.md	79db38dc8e2303c6897184c00e944ac0	4374	RECOVERED-BY-WRITE	recovered/FACET5-FINDING.md	2026-08/166e7f6c-0a70-449c-93c6-69e00d7b8e68.json	the Lowdin Solution 2.1	2026-08-15T22:03:55.107168Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F21_1-SESSION-21.md	ead9250d6948d424b59c982de49be5a7	1287	RECOVERED-BY-WRITE	recovered/FAULT-F21_1-SESSION-21.md	2026-08/a92e48b0-420a-458c-b725-7e43740da434.json	LCP19	2026-08-16T23:29:29.035181Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F22_1-SESSION-22.md	bdfa3bc25a9279117898d33b0c994ee9	692	RECOVERED	recovered/FAULT-F22_1-SESSION-22.md	2026-08/0324abd9-d12a-48c1-8369-e2e5bcb09887.json	LCP20	2026-08-17T00:29:31.946664Z	1	
FAULT-F30.1-SESSION-30.md	a64dc6f7774c7f4b44294e4c92f27f0b	726	RECOVERED	recovered/FAULT-F30.1-SESSION-30.md	2026-08/e1f86632-4861-4da3-b6df-128b1f9d6621.json	LCP28	2026-08-17T16:01:47.438024Z	1	
FAULT-F31.2-SESSION-31.md	6857f3355374390b9a02a425eec3b70b	940	RECOVERED	recovered/FAULT-F31.2-SESSION-31.md	2026-08/731edcd7-68aa-49d2-aa7e-c5b4102cbdd5.json	LCP29	2026-08-17T17:05:33.041694Z	1	
FAULT-F31.4-SESSION-31.md	0e37633d34d7da85b812d5dc8692fa27	668	RECOVERED	recovered/FAULT-F31.4-SESSION-31.md	2026-08/731edcd7-68aa-49d2-aa7e-c5b4102cbdd5.json	LCP29	2026-08-17T17:05:33.041694Z	1	
FAULT-F32.1-SESSION-32.md	f501967450983105d98c5834e311c9d6	934	RECOVERED	recovered/FAULT-F32.1-SESSION-32.md	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
FAULT-F35.1-SESSION-35.md	b034dbaab1a68b5252435d8ac57bdc19	1177	RECOVERED	recovered/FAULT-F35.1-SESSION-35.md	2026-08/a4ae39b3-c577-4004-b659-496d43d6d04f.json	LCP33	2026-08-17T22:05:08.250929Z	1	
FAULT-F44-1.md	c7ac09222d157cfbaf472f1044105577	6333	RECOVERED-BY-WRITE	recovered/FAULT-F44-1.md	2026-08/75eac238-e97a-4a7d-bb86-dc270f7e1d69.json	LCP42	2026-08-19T03:25:08.042761Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F44-2.md	6acb17a5e701b7685ade3762927f50de	4182	RECOVERED-BY-WRITE	recovered/FAULT-F44-2.md	2026-08/75eac238-e97a-4a7d-bb86-dc270f7e1d69.json	LCP42	2026-08-19T03:25:08.042761Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F59.3.md	4f300d0237bf0ffdd541bc8ca96ff0c4	3203	RECOVERED	recovered/FAULT-F59.3.md	2026-08/4607f84d-6301-48cd-bc56-cf48340bb189.json	LCP57	2026-08-20T16:19:58.137952Z	1	
FAULT-F60.2-INDUCT-VOID.md	5207bb508f3249a1ddfbb7e2c8e3a208	2790	RECOVERED-BY-WRITE	recovered/FAULT-F60.2-INDUCT-VOID.md	2026-08/66923814-6d60-4c65-bb07-844bc90f74ea.json	LCP58	2026-08-20T16:48:52.609242Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F61.1-PREGUARD-ROWS.md	071f856e7ed395ada0e3be8db2ee1099	3591	RECOVERED-BY-WRITE	recovered/FAULT-F61.1-PREGUARD-ROWS.md	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F61.2-DROPPED-CHANNEL-MARGIN.md	6e013a24380cabbba04dda8d5da58e50	5781	RECOVERED-BY-WRITE	recovered/FAULT-F61.2-DROPPED-CHANNEL-MARGIN.md	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F62.1-FOREIGN-PROVENANCE.md	7eb6ebd50fa5c8f847d8bb5ca01dc864	3210	RECOVERED	recovered/FAULT-F62.1-FOREIGN-PROVENANCE.md	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	
FAULT-F63.1-OPEN-N-INFERENCE.md	fac7e285e738c71cb2885c1d7ac4b02b	5117	RECOVERED	recovered/FAULT-F63.1-OPEN-N-INFERENCE.md	2026-08/91ee2d32-d0a4-4c70-b4e8-8bd038562ebb.json	LCP60	2026-08-20T18:07:54.255865Z	1	
FAULT-F63.2-REPORTED-UNSHIPPED-RESULT.md	2c2eaad57857783b974475d8e22cb489	4447	RECOVERED	recovered/FAULT-F63.2-REPORTED-UNSHIPPED-RESULT.md	2026-08/91ee2d32-d0a4-4c70-b4e8-8bd038562ebb.json	LCP60	2026-08-20T18:07:54.255865Z	1	
FAULT-F64.1-STALE-TREE-COUNT.md	7c08ce54c653bb7aa07632059112123f	3189	RECOVERED-BY-WRITE	recovered/FAULT-F64.1-STALE-TREE-COUNT.md	2026-08/d71b556a-8d16-478f-b6c4-d34e7bd80d35.json	LCP61	2026-08-20T19:44:54.588867Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F64.2-INDIVISIBLE-ROW.md	9eb4e0a7106ad751b1d404db03cfe778	4595	RECOVERED-BY-WRITE	recovered/FAULT-F64.2-INDIVISIBLE-ROW.md	2026-08/d71b556a-8d16-478f-b6c4-d34e7bd80d35.json	LCP61	2026-08-20T19:44:54.588867Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F65.1-TEST-CANNOT-FAIL.md	bea0204097cf6525332abcd9227b128c	3072	RECOVERED-BY-WRITE	recovered/FAULT-F65.1-TEST-CANNOT-FAIL.md	2026-08/674b7a98-7642-4830-b0ec-7a95626e04d3.json	LCP62	2026-08-20T21:56:14.970041Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F65.2-REDISCOVERY.md	7f942794b82cd759669f92fd4254c736	2498	RECOVERED	recovered/FAULT-F65.2-REDISCOVERY.md	2026-08/674b7a98-7642-4830-b0ec-7a95626e04d3.json	LCP62	2026-08-20T21:56:14.970041Z	1	
FAULT-F66.1-NODE-NULL-ALREADY-ANSWERED.md	863247c7cbd3da5563a32cbdc28695d8	5437	RECOVERED-BY-WRITE	recovered/FAULT-F66.1-NODE-NULL-ALREADY-ANSWERED.md	2026-08/695640d3-a7f1-436e-b3a4-b3197cd4f476.json	LCP63	2026-08-20T22:35:41.852393Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F66.2-GATE-AGAINST-ROUNDED-REFERENCE.md	55fbead16c9da3334e7936da6af9e6eb	3016	RECOVERED-BY-WRITE	recovered/FAULT-F66.2-GATE-AGAINST-ROUNDED-REFERENCE.md	2026-08/695640d3-a7f1-436e-b3a4-b3197cd4f476.json	LCP63	2026-08-20T22:35:41.852393Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F67.1-TREND-CONTRADICTED-BY-ITS-OWN-ROWS.md	caf8d5ba55135344004b90ab2b231a53	3030	RECOVERED-BY-WRITE	recovered/FAULT-F67.1-TREND-CONTRADICTED-BY-ITS-OWN-ROWS.md	2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	LCP64	2026-08-20T23:15:31.762378Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F67.2-CHAIN-DROPS-A-FINDABLE-CHANNEL.md	ee12a69a936fc39a4abbbf1ace6995a5	4167	RECOVERED-BY-WRITE	recovered/FAULT-F67.2-CHAIN-DROPS-A-FINDABLE-CHANNEL.md	2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	LCP64	2026-08-20T23:15:31.762378Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F67.4-ALPHA-SAMPLE-IS-FILTERED.md	f03a497b60600ccc768666f896668aee	5812	RECOVERED-BY-WRITE	recovered/FAULT-F67.4-ALPHA-SAMPLE-IS-FILTERED.md	2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	LCP64	2026-08-20T23:15:31.762378Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F67.5-PROPOSED-ANSWERED-WORK.md	6838db84d4e51e7e7f9d3ed4206fdd10	1559	RECOVERED	recovered/FAULT-F67.5-PROPOSED-ANSWERED-WORK.md	2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	LCP64	2026-08-20T23:15:31.762378Z	1	
FAULT-F67.6-REDERIVED-THE-REGISTER.md	5fee8f57a4fe20972dd28be749a50ca7	1745	RECOVERED	recovered/FAULT-F67.6-REDERIVED-THE-REGISTER.md	2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	LCP64	2026-08-20T23:15:31.762378Z	1	
FAULT-F73.1.md	d9aa345524bf89daceb1d97c626cf2ca	1234	RECOVERED	recovered/FAULT-F73.1.md	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	1	
FAULT-F73.2.md	d3eb6e9a1eccd3ab0228dce8512c71fa	1564	RECOVERED	recovered/FAULT-F73.2.md	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	1	
FAULT-F73.3.md	c73a933e5cece6246da0de7bf66d2e1b	1571	RECOVERED	recovered/FAULT-F73.3.md	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	1	
FAULT-F73.4.md	d4a97479a92175c1af9d904a443ea30c	986	RECOVERED	recovered/FAULT-F73.4.md	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	1	
FAULT-F74.1.md	841b6a9149ff1a2481eb1a30114717cb	2045	RECOVERED	recovered/FAULT-F74.1.md	2026-08/6f7613cd-fc49-4bf0-9130-f0af8ffe631c.json	LCP71	2026-08-21T04:26:58.740623Z	1	
FAULT-F74.2.md	52c08e621973d3fd830a4a0d665f3625	1706	RECOVERED	recovered/FAULT-F74.2.md	2026-08/6f7613cd-fc49-4bf0-9130-f0af8ffe631c.json	LCP71	2026-08-21T04:26:58.740623Z	1	
FAULT-F77.1-UNSEALED-HANDOFF.md	74398e37e7d6ae90f4081d7a0fa2eac8	2146	RECOVERED	recovered/FAULT-F77.1-UNSEALED-HANDOFF.md	2026-08/bcd16aa1-64be-45ee-8721-b093676bea7e.json	LCP74	2026-08-21T13:54:57.346955Z	1	
FAULT-F78.1-SEED-C-FAILURE-MISLOCATED.md	cd765bce499641a7216205ea4bef300d	2682	RECOVERED	recovered/FAULT-F78.1-SEED-C-FAILURE-MISLOCATED.md	2026-08/56d50e47-a86f-4adf-b35d-23f16e62c0bb.json	LCP75	2026-08-21T14:45:16.390881Z	1	
FAULT-F79.2-CURRENCY-MISMATCH.md	b2f1950c0dc9db5da211b5a1a4c404f4	3301	RECOVERED	recovered/FAULT-F79.2-CURRENCY-MISMATCH.md	2026-08/756b4ff5-94d0-4f1a-9379-ef47196c2839.json	LCP76	2026-08-21T15:07:51.517383Z	1	
FAULT-F80.1-ZERO-SELECTION.md	a19ff28600cff00ede43ebf9f30056d7	4346	RECOVERED-BY-WRITE	recovered/FAULT-F80.1-ZERO-SELECTION.md	2026-08/301712e5-fd30-40b3-a5be-f1f794a79646.json	LCP77	2026-08-21T15:31:07.624982Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F80.2-REFERENCE-NOT-STATIONARY.md	a1f43fad43d6d312131a8deaf5055c57	2704	RECOVERED	recovered/FAULT-F80.2-REFERENCE-NOT-STATIONARY.md	2026-08/301712e5-fd30-40b3-a5be-f1f794a79646.json	LCP77	2026-08-21T15:31:07.624982Z	1	
FAULT-F80.3-TOLERANCE-BELOW-RESOLUTION.md	b54da94150541e225fc0e68d738fda12	2223	RECOVERED	recovered/FAULT-F80.3-TOLERANCE-BELOW-RESOLUTION.md	2026-08/301712e5-fd30-40b3-a5be-f1f794a79646.json	LCP77	2026-08-21T15:31:07.624982Z	1	
FAULT-F81.1-RESTART-LADDER-NOT-A-DESCENT.md	25a4d51a78c6d093e2b7f91ae19d4fd0	3758	RECOVERED-BY-WRITE	recovered/FAULT-F81.1-RESTART-LADDER-NOT-A-DESCENT.md	2026-08/a52b9029-5d9c-428e-b191-c38b1a33f272.json	LCP78	2026-08-21T15:58:47.873126Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
FAULT-F81.2-F81.3-INSTRUMENT-FAULTS.md	1f84e1c5ede4d40bc422434cb4a1b527	3512	RECOVERED-BY-WRITE	recovered/FAULT-F81.2-F81.3-INSTRUMENT-FAULTS.md	2026-08/a52b9029-5d9c-428e-b191-c38b1a33f272.json	LCP78	2026-08-21T15:58:47.873126Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
